Shipment_ID,Order_ID,Courier,Shipment_Date,Delivery_Date,Delivery_Status
SHP007596,ORD007596,BlueDart,2025-01-17,,Cancelled
SHP007597,ORD007597,BlueDart,2025-05-07,2025-05-09,Delivered
SHP007598,ORD007598,BlueDart,2025-04-03,2025-04-05,Delivered
SHP007599,ORD007599,BlueDart,2025-02-21,2025-02-23,Delivered
SHP007600,ORD007600,Ekart,2025-05-03,2025-05-06,Delivered
SHP007601,ORD007601,XpressBees,2025-04-20,2025-04-26,Delivered
SHP007602,ORD007602,Amazon Logistics,2025-02-11,,Shipped
SHP007603,ORD007603,DTDC,2025-02-27,2025-03-04,Delivered
SHP007604,ORD007604,Delhivery,2025-03-19,,Pending
SHP007605,ORD007605,Ekart,2025-03-23,,Cancelled
SHP007606,ORD007606,Delhivery,2025-03-13,2025-03-19,Delivered
SHP007607,ORD007607,Delhivery,2025-05-09,2025-05-14,Delivered
SHP007608,ORD007608,DTDC,2025-05-12,2025-05-14,Delivered
SHP007609,ORD007609,Ekart,2025-02-05,2025-02-08,Delivered
SHP007610,ORD007610,Amazon Logistics,2025-01-18,,Processing
SHP007611,ORD007611,Amazon Logistics,2025-03-10,2025-03-12,Delivered
SHP007612,ORD007612,XpressBees,2025-03-10,2025-03-15,Delivered
SHP007613,ORD007613,Delhivery,2025-02-11,2025-02-13,Delivered
SHP007614,ORD007614,BlueDart,2025-02-28,2025-03-03,Delivered
SHP007615,ORD007615,Ekart,2025-05-13,2025-05-19,Delivered
SHP007616,ORD007616,DTDC,2025-03-17,2025-03-22,Delivered
SHP007617,ORD007617,XpressBees,2025-01-25,2025-01-27,Delivered
SHP007618,ORD007618,DTDC,2025-03-10,2025-03-13,Delivered
SHP007619,ORD007619,Ekart,2025-03-12,2025-03-18,Delivered
SHP007620,ORD007620,DTDC,2025-02-03,,Processing
SHP007621,ORD007621,DTDC,2025-05-12,2025-05-18,Delivered
SHP007622,ORD007622,Ekart,2025-06-25,,Pending
SHP007623,ORD007623,Amazon Logistics,2025-05-31,2025-06-04,Delivered
SHP007624,ORD007624,Ekart,2025-06-12,2025-06-16,Delivered
SHP007625,ORD007625,Ekart,2025-06-04,,Cancelled
SHP007626,ORD007626,DTDC,2025-02-27,,Processing
SHP007627,ORD007627,XpressBees,2025-04-21,2025-04-24,Delivered
SHP007628,ORD007628,DTDC,2025-05-08,,Processing
SHP007629,ORD007629,BlueDart,2025-03-10,2025-03-15,Delivered
SHP007630,ORD007630,BlueDart,2025-03-06,2025-03-10,Delivered
SHP007631,ORD007631,XpressBees,2025-05-14,,Processing
SHP007632,ORD007632,DTDC,2025-05-06,2025-05-09,Delivered
SHP007633,ORD007633,XpressBees,2025-04-06,2025-04-09,Delivered
SHP007634,ORD007634,Amazon Logistics,2025-02-05,2025-02-07,Delivered
SHP007635,ORD007635,XpressBees,2025-02-06,2025-02-09,Delivered
SHP007636,ORD007636,DTDC,2025-03-24,2025-03-29,Delivered
SHP007637,ORD007637,Delhivery,2025-02-22,2025-02-27,Delivered
SHP007638,ORD007638,BlueDart,2025-03-07,2025-03-13,Delivered
SHP007639,ORD007639,DTDC,2025-03-31,2025-04-04,Delivered
SHP007640,ORD007640,DTDC,2025-02-03,,Shipped
SHP007641,ORD007641,XpressBees,2025-02-13,2025-02-16,Returned
SHP007642,ORD007642,DTDC,2025-05-27,2025-05-29,Delivered
SHP007643,ORD007643,Amazon Logistics,2025-03-12,2025-03-15,Delivered
SHP007644,ORD007644,XpressBees,2025-01-24,2025-01-30,Delivered
SHP007645,ORD007645,Ekart,2025-04-24,2025-04-28,Delivered
SHP007646,ORD007646,Delhivery,2025-03-07,2025-03-13,Delivered
SHP007647,ORD007647,Amazon Logistics,2025-01-31,2025-02-04,Delivered
SHP007648,ORD007648,DTDC,2025-03-26,2025-03-31,Delivered
SHP007649,ORD007649,Delhivery,2025-02-21,2025-02-23,Delivered
SHP007650,ORD007650,Amazon Logistics,2025-01-30,2025-02-03,Delivered
SHP007651,ORD007651,XpressBees,2025-01-28,2025-02-03,Delivered
SHP007652,ORD007652,Amazon Logistics,2025-02-04,,Shipped
SHP007653,ORD007653,BlueDart,2025-01-02,2025-01-04,Delivered
SHP007654,ORD007654,XpressBees,2025-02-11,2025-02-13,Delivered
SHP007655,ORD007655,BlueDart,2025-04-14,2025-04-18,Delivered
SHP007656,ORD007656,DTDC,2025-01-28,,Shipped
SHP007657,ORD007657,Ekart,2025-06-29,2025-07-04,Delivered
SHP007658,ORD007658,Amazon Logistics,2025-03-04,2025-03-07,Delivered
SHP007659,ORD007659,BlueDart,2025-03-09,2025-03-11,Delivered
SHP007660,ORD007660,Ekart,2025-06-02,,Cancelled
SHP007661,ORD007661,XpressBees,2025-04-25,2025-04-28,Delivered
SHP007662,ORD007662,DTDC,2025-03-23,2025-03-25,Delivered
SHP007663,ORD007663,Ekart,2025-04-05,,Cancelled
SHP007664,ORD007664,Delhivery,2025-06-12,2025-06-17,Delivered
SHP007665,ORD007665,Ekart,2025-01-29,2025-02-04,Delivered
SHP007666,ORD007666,Ekart,2025-04-07,2025-04-11,Delivered
SHP007667,ORD007667,XpressBees,2025-02-11,2025-02-15,Delivered
SHP007668,ORD007668,BlueDart,2025-03-21,2025-03-25,Delivered
SHP007669,ORD007669,BlueDart,2025-03-22,2025-03-25,Delivered
SHP007670,ORD007670,BlueDart,2025-03-24,2025-03-28,Delivered
SHP007671,ORD007671,DTDC,2025-06-09,,Processing
SHP007672,ORD007672,BlueDart,2025-01-09,2025-01-11,Delivered
SHP007673,ORD007673,BlueDart,2025-04-20,,Shipped
SHP007674,ORD007674,Amazon Logistics,2025-01-27,2025-02-01,Delivered
SHP007675,ORD007675,BlueDart,2025-05-22,2025-05-26,Delivered
SHP007676,ORD007676,Amazon Logistics,2025-06-11,2025-06-15,Delivered
SHP007677,ORD007677,Ekart,2025-03-20,2025-03-24,Delivered
SHP007678,ORD007678,Ekart,2025-05-21,2025-05-27,Returned
SHP007679,ORD007679,BlueDart,2025-01-26,,Shipped
SHP007680,ORD007680,XpressBees,2025-03-02,2025-03-06,Delivered
SHP007681,ORD007681,DTDC,2025-04-03,2025-04-07,Delivered
SHP007682,ORD007682,DTDC,2025-04-08,,Processing
SHP007683,ORD007683,DTDC,2025-06-28,2025-07-01,Delivered
SHP007684,ORD007684,Ekart,2025-03-21,2025-03-26,Delivered
SHP007685,ORD007685,Delhivery,2025-05-24,2025-05-29,Delivered
SHP007686,ORD007686,XpressBees,2025-03-12,2025-03-17,Delivered
SHP007687,ORD007687,BlueDart,2025-02-19,2025-02-23,Delivered
SHP007688,ORD007688,Delhivery,2025-01-12,2025-01-18,Delivered
SHP007689,ORD007689,DTDC,2025-04-17,2025-04-19,Delivered
SHP007690,ORD007690,Amazon Logistics,2025-03-11,2025-03-16,Delivered
SHP007691,ORD007691,Ekart,2025-02-15,2025-02-20,Delivered
SHP007692,ORD007692,DTDC,2025-02-27,,Shipped
SHP007693,ORD007693,Amazon Logistics,2025-01-08,2025-01-12,Delivered
SHP007694,ORD007694,DTDC,2025-06-05,2025-06-08,Delivered
SHP007695,ORD007695,Delhivery,2025-05-05,,Shipped
SHP007696,ORD007696,Amazon Logistics,2025-01-15,2025-01-19,Delivered
SHP007697,ORD007697,Delhivery,2025-01-09,2025-01-11,Delivered
SHP007698,ORD007698,Ekart,2025-01-15,,Shipped
SHP007699,ORD007699,BlueDart,2025-06-20,2025-06-22,Delivered
SHP007700,ORD007700,Delhivery,2025-06-06,,Processing
SHP007701,ORD007701,Amazon Logistics,2025-05-09,2025-05-12,Delivered
SHP007702,ORD007702,DTDC,2025-02-06,2025-02-12,Delivered
SHP007703,ORD007703,DTDC,2025-06-13,,Shipped
SHP007704,ORD007704,Ekart,2025-05-31,2025-06-04,Delivered
SHP007705,ORD007705,Ekart,2025-02-21,,Pending
SHP007706,ORD007706,Ekart,2025-05-19,2025-05-23,Delivered
SHP007707,ORD007707,DTDC,2025-06-29,,Processing
SHP007708,ORD007708,Ekart,2025-04-06,2025-04-08,Delivered
SHP007709,ORD007709,XpressBees,2025-03-06,2025-03-10,Delivered
SHP007710,ORD007710,Delhivery,2025-02-10,2025-02-14,Delivered
SHP007711,ORD007711,Ekart,2025-01-24,2025-01-26,Delivered
SHP007712,ORD007712,Delhivery,2025-03-11,2025-03-14,Delivered
SHP007713,ORD007713,BlueDart,2025-02-04,2025-02-06,Delivered
SHP007714,ORD007714,Amazon Logistics,2025-02-24,2025-02-26,Delivered
SHP007715,ORD007715,Amazon Logistics,2025-04-30,2025-05-03,Delivered
SHP007716,ORD007716,DTDC,2025-06-24,2025-06-29,Delivered
SHP007717,ORD007717,DTDC,2025-02-03,2025-02-08,Delivered
SHP007718,ORD007718,XpressBees,2025-03-31,2025-04-04,Delivered
SHP007719,ORD007719,DTDC,2025-02-24,2025-02-26,Delivered
SHP007720,ORD007720,BlueDart,2025-01-22,2025-01-28,Delivered
SHP007721,ORD007721,XpressBees,2025-04-05,2025-04-09,Delivered
SHP007722,ORD007722,BlueDart,2025-02-09,2025-02-12,Delivered
SHP007723,ORD007723,Delhivery,2025-05-22,2025-05-26,Delivered
SHP007724,ORD007724,BlueDart,2025-05-01,2025-05-05,Delivered
SHP007725,ORD007725,Delhivery,2025-03-25,,Shipped
SHP007726,ORD007726,XpressBees,2025-04-08,,Processing
SHP007727,ORD007727,Ekart,2025-06-01,,Shipped
SHP007728,ORD007728,Amazon Logistics,2025-02-19,2025-02-21,Delivered
SHP007729,ORD007729,Amazon Logistics,2025-03-20,,Pending
SHP007730,ORD007730,Ekart,2025-02-05,2025-02-09,Delivered
SHP007731,ORD007731,Ekart,2025-04-02,2025-04-07,Delivered
SHP007732,ORD007732,XpressBees,2025-03-12,2025-03-17,Delivered
SHP007733,ORD007733,Amazon Logistics,2025-01-27,,Pending
SHP007734,ORD007734,Amazon Logistics,2025-04-12,2025-04-17,Delivered
SHP007735,ORD007735,Delhivery,2025-04-01,2025-04-05,Delivered
SHP007736,ORD007736,BlueDart,2025-02-23,,Shipped
SHP007737,ORD007737,Delhivery,2025-04-23,2025-04-26,Delivered
SHP007738,ORD007738,XpressBees,2025-04-20,2025-04-23,Delivered
SHP007739,ORD007739,BlueDart,2025-04-02,,Cancelled
SHP007740,ORD007740,Delhivery,2025-02-19,2025-02-22,Delivered
SHP007741,ORD007741,XpressBees,2025-04-24,2025-04-28,Delivered
SHP007742,ORD007742,Ekart,2025-01-07,2025-01-12,Delivered
SHP007743,ORD007743,Delhivery,2025-04-06,2025-04-11,Delivered
SHP007744,ORD007744,XpressBees,2025-02-13,,Processing
SHP007745,ORD007745,Ekart,2025-01-14,2025-01-19,Delivered
SHP007746,ORD007746,Amazon Logistics,2025-02-15,,Cancelled
SHP007747,ORD007747,Delhivery,2025-06-07,2025-06-11,Delivered
SHP007748,ORD007748,Delhivery,2025-06-19,2025-06-22,Delivered
SHP007749,ORD007749,Amazon Logistics,2025-04-30,2025-05-02,Delivered
SHP007750,ORD007750,DTDC,2025-06-06,2025-06-09,Delivered
SHP007751,ORD007751,XpressBees,2025-04-28,,Processing
SHP007752,ORD007752,Delhivery,2025-01-11,2025-01-17,Delivered
SHP007753,ORD007753,XpressBees,2025-01-24,2025-01-29,Delivered
SHP007754,ORD007754,BlueDart,2025-04-22,2025-04-26,Delivered
SHP007755,ORD007755,Amazon Logistics,2025-05-01,2025-05-05,Delivered
SHP007756,ORD007756,DTDC,2025-02-14,2025-02-19,Delivered
SHP007757,ORD007757,XpressBees,2025-05-24,,Shipped
SHP007758,ORD007758,Delhivery,2025-06-26,2025-06-28,Delivered
SHP007759,ORD007759,DTDC,2025-05-27,2025-06-02,Delivered
SHP007760,ORD007760,DTDC,2025-05-08,2025-05-13,Delivered
SHP007761,ORD007761,BlueDart,2025-03-27,2025-04-02,Delivered
SHP007762,ORD007762,Delhivery,2025-06-07,,Pending
SHP007763,ORD007763,XpressBees,2025-03-06,2025-03-10,Delivered
SHP007764,ORD007764,Amazon Logistics,2025-02-24,2025-03-01,Delivered
SHP007765,ORD007765,Delhivery,2025-04-18,,Processing
SHP007766,ORD007766,Amazon Logistics,2025-03-27,,Pending
SHP007767,ORD007767,Amazon Logistics,2025-05-28,2025-05-31,Delivered
SHP007768,ORD007768,BlueDart,2025-04-30,2025-05-06,Delivered
SHP007769,ORD007769,Ekart,2025-03-09,,Pending
SHP007770,ORD007770,Amazon Logistics,2025-03-15,2025-03-19,Delivered
SHP007771,ORD007771,XpressBees,2025-01-12,2025-01-16,Delivered
SHP007772,ORD007772,Delhivery,2025-03-27,,Processing
SHP007773,ORD007773,Delhivery,2025-04-05,,Processing
SHP007774,ORD007774,XpressBees,2025-01-21,2025-01-24,Delivered
SHP007775,ORD007775,XpressBees,2025-02-22,,Cancelled
SHP007776,ORD007776,Delhivery,2025-01-11,2025-01-15,Delivered
SHP007777,ORD007777,Delhivery,2025-04-05,2025-04-08,Delivered
SHP007778,ORD007778,DTDC,2025-06-26,2025-06-30,Delivered
SHP007779,ORD007779,Amazon Logistics,2025-02-26,,Cancelled
SHP007780,ORD007780,BlueDart,2025-02-22,2025-02-25,Delivered
SHP007781,ORD007781,Delhivery,2025-03-03,2025-03-08,Delivered
SHP007782,ORD007782,BlueDart,2025-01-04,,Shipped
SHP007783,ORD007783,DTDC,2025-03-17,2025-03-22,Delivered
SHP007784,ORD007784,DTDC,2025-06-15,2025-06-18,Returned
SHP007785,ORD007785,XpressBees,2025-03-23,,Shipped
SHP007786,ORD007786,Amazon Logistics,2025-03-18,2025-03-24,Delivered
SHP007787,ORD007787,XpressBees,2025-01-30,,Shipped
SHP007788,ORD007788,Amazon Logistics,2025-05-03,,Processing
SHP007789,ORD007789,Amazon Logistics,2025-04-28,,Cancelled
SHP007790,ORD007790,Amazon Logistics,2025-06-28,2025-07-03,Delivered
SHP007791,ORD007791,Ekart,2025-05-24,2025-05-29,Delivered
SHP007792,ORD007792,Ekart,2025-06-14,,Shipped
SHP007793,ORD007793,Delhivery,2025-06-24,,Pending
SHP007794,ORD007794,BlueDart,2025-04-20,2025-04-22,Delivered
SHP007795,ORD007795,DTDC,2025-02-20,2025-02-26,Delivered
SHP007796,ORD007796,Amazon Logistics,2025-05-07,2025-05-10,Delivered
SHP007797,ORD007797,DTDC,2025-03-14,2025-03-20,Delivered
SHP007798,ORD007798,Delhivery,2025-06-29,,Processing
SHP007799,ORD007799,BlueDart,2025-06-08,,Shipped
SHP007800,ORD007800,BlueDart,2025-01-14,,Shipped
SHP007801,ORD007801,DTDC,2025-06-19,,Processing
SHP007802,ORD007802,Ekart,2025-05-02,2025-05-04,Delivered
SHP007803,ORD007803,Delhivery,2025-01-27,2025-01-29,Delivered
SHP007804,ORD007804,Amazon Logistics,2025-02-02,2025-02-06,Delivered
SHP007805,ORD007805,Delhivery,2025-04-11,,Processing
SHP007806,ORD007806,BlueDart,2025-04-10,2025-04-13,Delivered
SHP007807,ORD007807,Delhivery,2025-05-22,,Pending
SHP007808,ORD007808,Delhivery,2025-04-01,2025-04-06,Delivered
SHP007809,ORD007809,BlueDart,2025-04-03,2025-04-09,Delivered
SHP007810,ORD007810,XpressBees,2025-02-12,2025-02-15,Delivered
SHP007811,ORD007811,Delhivery,2025-05-28,2025-05-30,Delivered
SHP007812,ORD007812,XpressBees,2025-07-01,,Processing
SHP007813,ORD007813,Amazon Logistics,2025-05-27,2025-05-31,Delivered
SHP007814,ORD007814,Delhivery,2025-04-28,,Cancelled
SHP007815,ORD007815,Delhivery,2025-05-10,2025-05-16,Delivered
SHP007816,ORD007816,Amazon Logistics,2025-04-11,,Shipped
SHP007817,ORD007817,DTDC,2025-01-10,2025-01-16,Delivered
SHP007818,ORD007818,XpressBees,2025-02-15,2025-02-17,Delivered
SHP007819,ORD007819,Ekart,2025-04-29,,Shipped
SHP007820,ORD007820,XpressBees,2025-06-25,2025-06-29,Delivered
SHP007821,ORD007821,XpressBees,2025-04-07,2025-04-09,Returned
SHP007822,ORD007822,BlueDart,2025-05-12,,Shipped
SHP007823,ORD007823,Delhivery,2025-05-04,2025-05-08,Delivered
SHP007824,ORD007824,Ekart,2025-01-14,2025-01-19,Delivered
SHP007825,ORD007825,Ekart,2025-02-21,,Cancelled
SHP007826,ORD007826,Delhivery,2025-06-14,2025-06-19,Delivered
SHP007827,ORD007827,Amazon Logistics,2025-05-22,2025-05-28,Delivered
SHP007828,ORD007828,Ekart,2025-02-26,2025-03-03,Delivered
SHP007829,ORD007829,Amazon Logistics,2025-01-16,,Shipped
SHP007830,ORD007830,Ekart,2025-02-19,2025-02-23,Delivered
SHP007831,ORD007831,XpressBees,2025-01-30,,Processing
SHP007832,ORD007832,Amazon Logistics,2025-05-18,2025-05-24,Delivered
SHP007833,ORD007833,XpressBees,2025-04-16,2025-04-18,Delivered
SHP007834,ORD007834,BlueDart,2025-02-12,,Processing
SHP007835,ORD007835,Amazon Logistics,2025-01-09,,Shipped
SHP007836,ORD007836,BlueDart,2025-04-28,,Pending
SHP007837,ORD007837,DTDC,2025-06-28,2025-07-04,Delivered
SHP007838,ORD007838,XpressBees,2025-03-04,2025-03-10,Delivered
SHP007839,ORD007839,XpressBees,2025-01-21,2025-01-23,Delivered
SHP007840,ORD007840,Ekart,2025-02-15,2025-02-18,Delivered
SHP007841,ORD007841,BlueDart,2025-02-10,2025-02-15,Delivered
SHP007842,ORD007842,BlueDart,2025-05-28,2025-06-01,Delivered
SHP007843,ORD007843,DTDC,2025-04-04,2025-04-09,Delivered
SHP007844,ORD007844,Delhivery,2025-01-11,2025-01-14,Delivered
SHP007845,ORD007845,Ekart,2025-01-11,2025-01-14,Delivered
SHP007846,ORD007846,BlueDart,2025-06-15,,Cancelled
SHP007847,ORD007847,Ekart,2025-01-02,2025-01-08,Returned
SHP007848,ORD007848,Amazon Logistics,2025-04-13,2025-04-15,Delivered
SHP007849,ORD007849,Ekart,2025-05-12,2025-05-15,Delivered
SHP007850,ORD007850,Amazon Logistics,2025-01-20,2025-01-26,Delivered
SHP007851,ORD007851,Delhivery,2025-03-01,,Shipped
SHP007852,ORD007852,BlueDart,2025-03-29,2025-04-04,Delivered
SHP007853,ORD007853,Ekart,2025-03-18,2025-03-24,Delivered
SHP007854,ORD007854,Amazon Logistics,2025-05-29,2025-06-03,Delivered
SHP007855,ORD007855,Delhivery,2025-04-05,2025-04-11,Delivered
SHP007856,ORD007856,Ekart,2025-03-16,2025-03-18,Delivered
SHP007857,ORD007857,XpressBees,2025-04-29,2025-05-02,Delivered
SHP007858,ORD007858,BlueDart,2025-05-17,2025-05-20,Delivered
SHP007859,ORD007859,BlueDart,2025-03-22,2025-03-28,Delivered
SHP007860,ORD007860,Amazon Logistics,2025-02-11,2025-02-13,Delivered
SHP007861,ORD007861,Amazon Logistics,2025-01-15,2025-01-17,Delivered
SHP007862,ORD007862,BlueDart,2025-04-24,2025-04-29,Delivered
SHP007863,ORD007863,BlueDart,2025-02-05,2025-02-08,Delivered
SHP007864,ORD007864,Ekart,2025-03-22,2025-03-26,Delivered
SHP007865,ORD007865,Delhivery,2025-01-17,2025-01-20,Delivered
SHP007866,ORD007866,BlueDart,2025-06-26,2025-07-01,Delivered
SHP007867,ORD007867,BlueDart,2025-04-06,,Processing
SHP007868,ORD007868,Ekart,2025-06-19,2025-06-23,Delivered
SHP007869,ORD007869,BlueDart,2025-05-29,2025-06-03,Delivered
SHP007870,ORD007870,BlueDart,2025-02-07,2025-02-13,Delivered
SHP007871,ORD007871,XpressBees,2025-03-02,,Pending
SHP007872,ORD007872,Amazon Logistics,2025-03-09,2025-03-15,Delivered
SHP007873,ORD007873,BlueDart,2025-05-02,2025-05-06,Delivered
SHP007874,ORD007874,DTDC,2025-06-03,,Pending
SHP007875,ORD007875,XpressBees,2025-05-16,2025-05-18,Delivered
SHP007876,ORD007876,Delhivery,2025-04-12,2025-04-14,Delivered
SHP007877,ORD007877,XpressBees,2025-02-18,2025-02-23,Delivered
SHP007878,ORD007878,BlueDart,2025-02-18,,Processing
SHP007879,ORD007879,DTDC,2025-05-07,2025-05-09,Delivered
SHP007880,ORD007880,Ekart,2025-01-30,2025-02-02,Delivered
SHP007881,ORD007881,Amazon Logistics,2025-04-08,2025-04-10,Delivered
SHP007882,ORD007882,Ekart,2025-03-02,,Cancelled
SHP007883,ORD007883,XpressBees,2025-02-26,2025-03-02,Delivered
SHP007884,ORD007884,DTDC,2025-05-11,2025-05-14,Delivered
SHP007885,ORD007885,Ekart,2025-02-05,,Pending
SHP007886,ORD007886,Ekart,2025-04-04,2025-04-07,Delivered
SHP007887,ORD007887,BlueDart,2025-06-05,,Processing
SHP007888,ORD007888,Ekart,2025-03-06,2025-03-12,Delivered
SHP007889,ORD007889,Amazon Logistics,2025-01-21,2025-01-25,Delivered
SHP007890,ORD007890,Ekart,2025-06-07,2025-06-13,Delivered
SHP007891,ORD007891,XpressBees,2025-05-24,2025-05-28,Delivered
SHP007892,ORD007892,BlueDart,2025-04-01,2025-04-05,Delivered
SHP007893,ORD007893,BlueDart,2025-04-07,2025-04-13,Delivered
SHP007894,ORD007894,Delhivery,2025-01-28,2025-02-01,Delivered
SHP007895,ORD007895,Ekart,2025-04-24,2025-04-29,Delivered
SHP007896,ORD007896,Ekart,2025-04-17,2025-04-21,Delivered
SHP007897,ORD007897,DTDC,2025-05-10,2025-05-14,Delivered
SHP007898,ORD007898,Delhivery,2025-02-14,2025-02-20,Delivered
SHP007899,ORD007899,XpressBees,2025-05-05,,Processing
SHP007900,ORD007900,Ekart,2025-03-13,2025-03-15,Delivered
SHP007901,ORD007901,Amazon Logistics,2025-02-20,2025-02-25,Delivered
SHP007902,ORD007902,Delhivery,2025-04-04,2025-04-06,Delivered
SHP007903,ORD007903,BlueDart,2025-02-28,2025-03-02,Delivered
SHP007904,ORD007904,Amazon Logistics,2025-01-23,2025-01-28,Delivered
SHP007905,ORD007905,Ekart,2025-02-18,2025-02-21,Delivered
SHP007906,ORD007906,Ekart,2025-05-08,,Processing
SHP007907,ORD007907,DTDC,2025-03-02,2025-03-05,Delivered
SHP007908,ORD007908,XpressBees,2025-03-03,2025-03-08,Delivered
SHP007909,ORD007909,XpressBees,2025-06-19,2025-06-21,Delivered
SHP007910,ORD007910,Ekart,2025-01-08,2025-01-11,Returned
SHP007911,ORD007911,XpressBees,2025-06-09,,Cancelled
SHP007912,ORD007912,BlueDart,2025-03-02,2025-03-04,Delivered
SHP007913,ORD007913,Delhivery,2025-05-26,2025-05-31,Delivered
SHP007914,ORD007914,XpressBees,2025-02-04,2025-02-06,Delivered
SHP007915,ORD007915,Ekart,2025-02-22,2025-02-25,Delivered
SHP007916,ORD007916,DTDC,2025-02-24,2025-03-01,Delivered
SHP007917,ORD007917,Ekart,2025-01-06,,Cancelled
SHP007918,ORD007918,BlueDart,2025-02-20,,Processing
SHP007919,ORD007919,Delhivery,2025-03-14,2025-03-18,Delivered
SHP007920,ORD007920,Delhivery,2025-02-16,,Processing
SHP007921,ORD007921,XpressBees,2025-03-06,2025-03-10,Delivered
SHP007922,ORD007922,Delhivery,2025-06-26,2025-07-02,Delivered
SHP007923,ORD007923,Ekart,2025-04-10,2025-04-12,Delivered
SHP007924,ORD007924,Delhivery,2025-03-14,2025-03-16,Delivered
SHP007925,ORD007925,DTDC,2025-05-06,2025-05-11,Delivered
SHP007926,ORD007926,BlueDart,2025-03-31,,Cancelled
SHP007927,ORD007927,DTDC,2025-05-16,2025-05-19,Delivered
SHP007928,ORD007928,Amazon Logistics,2025-06-15,2025-06-17,Delivered
SHP007929,ORD007929,Amazon Logistics,2025-01-08,,Shipped
SHP007930,ORD007930,Ekart,2025-01-19,,Shipped
SHP007931,ORD007931,XpressBees,2025-05-13,2025-05-17,Delivered
SHP007932,ORD007932,Amazon Logistics,2025-02-27,2025-03-03,Delivered
SHP007933,ORD007933,BlueDart,2025-06-18,2025-06-21,Delivered
SHP007934,ORD007934,Amazon Logistics,2025-04-15,2025-04-17,Delivered
SHP007935,ORD007935,DTDC,2025-04-11,2025-04-14,Delivered
SHP007936,ORD007936,Delhivery,2025-05-31,2025-06-06,Delivered
SHP007937,ORD007937,BlueDart,2025-05-09,,Cancelled
SHP007938,ORD007938,BlueDart,2025-04-02,2025-04-07,Delivered
SHP007939,ORD007939,BlueDart,2025-05-23,2025-05-29,Delivered
SHP007940,ORD007940,Delhivery,2025-03-13,,Processing
SHP007941,ORD007941,DTDC,2025-01-12,2025-01-17,Delivered
SHP007942,ORD007942,Amazon Logistics,2025-04-17,2025-04-21,Delivered
SHP007943,ORD007943,BlueDart,2025-01-22,2025-01-24,Delivered
SHP007944,ORD007944,BlueDart,2025-05-14,2025-05-18,Delivered
SHP007945,ORD007945,XpressBees,2025-05-28,2025-05-30,Delivered
SHP007946,ORD007946,XpressBees,2025-05-17,2025-05-20,Delivered
SHP007947,ORD007947,Ekart,2025-02-03,2025-02-08,Delivered
SHP007948,ORD007948,BlueDart,2025-05-15,2025-05-18,Delivered
SHP007949,ORD007949,XpressBees,2025-03-31,,Processing
SHP007950,ORD007950,BlueDart,2025-05-09,2025-05-11,Delivered
SHP007951,ORD007951,BlueDart,2025-04-11,2025-04-13,Delivered
SHP007952,ORD007952,Amazon Logistics,2025-01-31,2025-02-03,Delivered
SHP007953,ORD007953,XpressBees,2025-05-10,2025-05-12,Delivered
SHP007954,ORD007954,Delhivery,2025-02-13,2025-02-16,Delivered
SHP007955,ORD007955,Amazon Logistics,2025-01-15,2025-01-21,Delivered
SHP007956,ORD007956,Amazon Logistics,2025-01-07,,Processing
SHP007957,ORD007957,BlueDart,2025-01-09,,Processing
SHP007958,ORD007958,DTDC,2025-03-31,2025-04-03,Delivered
SHP007959,ORD007959,BlueDart,2025-02-28,,Pending
SHP007960,ORD007960,XpressBees,2025-03-12,,Shipped
SHP007961,ORD007961,Amazon Logistics,2025-02-05,2025-02-08,Delivered
SHP007962,ORD007962,Ekart,2025-01-25,2025-01-31,Delivered
SHP007963,ORD007963,XpressBees,2025-04-12,2025-04-17,Delivered
SHP007964,ORD007964,DTDC,2025-04-12,2025-04-15,Delivered
SHP007965,ORD007965,DTDC,2025-05-12,2025-05-17,Delivered
SHP007966,ORD007966,Ekart,2025-02-03,2025-02-06,Delivered
